Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,timeframe,class
0.039436,0.63094,0.1165,1.1846,17.168,0.0,0.039436,0.58493,2.3281,0.36906,0.056052,0.062503,0.066789,0.039436,1481.1,0.24644,1.5849,0.039436,0.016939,2.0567,0.90167,0.047304,0.016939,-0.33022,0.25908,0.24644,2.8469,0.4613,2.9587,0.25875,0.024076,100.83,3.6199,3.6199,0.04415,2.3281,,0.36906,0.018964,0.045257,0.12874,0.020319,112.71,110.65,3.0061,1.1639,2.0965,-0.068752,-0.029531,1.1846,0.63094,0.27625,1.4613,1.4613,105.93,0.018964,0.10686,0.98342,0.0,177.47,3.2986,98.92,3.6899,9.2182,4,0
0.075067,0.81501,0.098861,1.1213,4.4322,0.0,0.092493,0.22697,3.9015,0.18499,0.099866,0.11349,0.028432,0.092493,2681.8,0.1361,1.227,0.092493,0.023707,3.7936,,0.099531,0.019241,0.092493,0.16823,0.11472,13.5,1.1523,3.4748,0.18219,0.025167,78.244,4.6649,4.6649,0.099531,3.9015,,0.18499,0.025511,0.14227,0.2303,0.025511,74.649,70.856,1.8512,1.0715,3.8929,0.081099,0.020787,1.1213,0.81501,0.21437,2.1563,2.1563,295.0,0.025511,0.4058,0.97629,0.0,96.215,5.1513,76.248,4.787,45.477,2,0
0.075087,0.43892,0.38389,1.9735,24.586,0.0,0.087321,1.2783,3.257,0.56108,0.29678,0.22143,0.046526,0.087321,1057.2,0.34524,2.2783,0.087321,0.026811,19.784,,0.17897,0.023054,0.087321,0.54738,0.31737,0.85443,1.7311,3.7085,0.062331,0.028535,46.452,7.8575,7.0596,0.15833,3.257,,0.56108,0.048614,0.59852,0.060164,0.05495,60.764,40.98,0.42533,1.5258,20.795,0.11476,0.035235,1.7731,0.39435,0.12727,2.5301,2.5301,1961.8,0.048614,0.13383,0.9743,0.0,18.449,8.9068,44.194,8.259,14.687,3,0
-0.0088228,0.87375,-0.35516,0.4585,-217.37,-0.00030106,-0.006825,0.1445,1.0282,0.12625,-0.006825,-0.010406,0.046663,-0.006825,7823.8,0.046652,1.1445,-0.006825,-0.007813,21.01,0.93153,0.020914,-0.0101,-0.0073246,0.12625,0.044366,0.24617,-0.50789,4.1034,1.0888,-0.007813,281.78,1.2953,0.023936,0.020914,0.88745,1.1495,0.34412,0.023942,0.0022037,0.41935,0.023942,125.05,104.04,-0.17546,0.38184,21.603,-0.026673,-0.030535,0.34418,0.65588,0.77201,0.18055,0.49211,-4506.5,0.027427,-0.069881,0.97257,1.7256,17.373,3.5082,274.05,1.3319,1.2492,2,0
-0.024974,0.97552,0.16887,1.2041,49.714,0.0,-0.024974,0.025098,0.8823,0.024483,-0.00051139,-0.030185,-0.024478,-0.024974,-16487.0,-0.022139,1.0251,-0.024974,-0.028305,0.0,0.74732,-0.0084037,-0.028305,0.10656,-0.024974,-0.022139,-0.34354,44.598,3.0047,0.97941,-0.0012097,246.73,1.4793,1.2546,-0.34161,0.8823,,0.024483,-0.38718,0.13501,-6.4688,-0.0095248,365.91,365.91,,1.2041,0.0,-0.011781,-0.013352,1.0212,0.82735,0.67598,6.466,6.466,170.72,-0.38718,-1.02,1.0204,0.0,,0.9975,342.27,1.0664,233.02,3,0
0.087204,0.16816,0.5252,5.3885,71.387,0.35939,0.10898,4.2272,1.0636,0.71083,0.10898,0.91061,0.12739,0.10898,343.9,1.0614,5.9468,0.10898,0.077784,70.943,1.1239,0.10222,0.062241,0.44669,0.71083,0.93186,0.77602,1.4789,4.2645,0.027066,0.077784,33.162,11.007,0.60789,0.10222,1.4405,7.6848,0.75931,0.07296,1.1339,0.032195,0.07296,132.65,61.708,0.32023,3.1131,75.456,0.032724,0.023357,3.835,0.11968,0.090854,2.0017,2.1382,9656.1,0.059818,0.12268,0.94018,0.068203,5.145,5.915,31.178,11.707,3.9453,4,0
0.063125,0.88685,-0.010519,0.98216,-38.552,0.0,0.074392,0.12759,2.0953,0.11315,0.091117,0.12617,0.063639,0.074392,2427.6,0.15035,1.1276,0.074392,0.035504,27.023,,0.090592,0.030127,0.074392,0.090123,0.13765,5.4166,-0.024993,3.3367,0.42247,0.0417,107.37,3.3995,2.2602,0.090827,2.0953,1.4266,0.41036,0.043348,0.075209,0.19768,0.043236,93.157,66.134,0.40693,0.71907,28.247,0.031642,0.015101,0.653,0.58964,0.29416,0.26884,0.97501,-22.841,0.043348,0.55789,0.9645,2.6267,13.507,5.5191,102.71,3.5535,4.9783,3,0
0.43878,0.41018,0.39582,2.0284,24.713,0.013508,0.54193,1.438,4.0068,0.58982,0.5721,1.408,0.14997,0.54193,249.16,1.4649,2.438,0.54193,0.13525,14.633,1.218,0.57051,0.10951,1.0527,0.53266,1.2135,18.912,1.8049,3.8449,0.015586,0.13558,40.391,9.0367,8.4794,0.52876,4.0068,,0.58982,0.13196,0.90467,0.021721,0.14238,39.399,24.766,2.7316,1.611,16.857,0.51154,0.12767,1.9033,0.38489,0.11066,2.6896,2.6896,2769.8,0.13196,0.74392,0.86629,0.0,24.944,14.738,35.061,10.41,18.271,1,0
-0.049767,0.033456,0.32037,10.576,183.49,0.89549,-0.044465,28.89,0.62636,0.96654,0.019406,-1.329,-0.0067421,-0.044465,-2891.7,-0.12623,29.89,-0.044465,-0.070988,0.0,0.55536,0.019233,-0.079453,0.30845,0.92339,-0.28471,0.30112,0.49579,3.365,-0.13672,-0.070674,19.787,18.447,18.447,0.0092046,0.62636,,0.96654,0.014695,4.346,0.018751,0.030705,121.45,121.45,,10.576,0.0,-0.021009,-0.033541,10.576,0.033456,0.05421,1.4958,1.4958,742.46,0.014695,-0.051489,1.0691,0.0,,3.0052,19.496,18.722,0.96934,4,0
0.13548,0.11965,0.65562,8.389,55.636,0.0,0.13548,7.3572,4.4043,0.8803,0.13983,1.5269,0.039397,0.13548,251.69,1.4502,8.3577,0.13548,0.030762,0.0,1.1118,0.1397,0.030762,0.52058,0.13524,1.4502,32.113,2.5648,3.4521,-0.020043,0.030762,7.5749,48.185,35.733,0.12899,4.4152,,0.8803,0.029286,2.352,0.02244,0.031719,44.392,44.392,,2.352,0.0,0.10167,0.023083,6.221,0.088729,0.020753,3.4438,3.4438,1856.7,0.029263,0.15391,0.96835,0.0,,8.2221,7.3533,49.638,17.23,3,1
0.47024,0.033863,0.92992,28.461,-99.877,0.0,0.47024,28.53,3.293,0.96614,0.47024,13.886,0.79742,0.47024,4.7071,77.543,29.53,0.47024,0.1428,33.079,1.0746,0.0,0.1428,1.1686,0.47024,77.543,,25.679,3.4604,-0.027288,0.2856,,0.0,0.0,0.016653,3.293,,0.96614,0.0050572,4.6412,0.00052364,0.0,89.408,56.329,1.5757,19.648,,-2.1556,-0.65462,28.461,0.033863,,26.679,26.679,2684.6,1.0,0.48672,0.0012564,0.0,11.034,6.4798,3.7535,97.242,90.931,4,0
0.028617,0.20586,0.14064,1.8262,-40.505,0.0,0.036974,3.8576,0.61579,0.79414,0.049846,0.21721,0.16923,0.036974,721.05,0.50621,4.8576,0.036974,0.060044,13.239,0.95232,0.042065,0.046473,0.23636,0.35561,0.46561,3.268,0.20409,5.9144,0.31852,0.068766,114.6,3.1851,2.6337,0.073606,0.61579,,0.79414,0.11953,1.0661,0.062782,0.068311,76.699,63.46,1.2813,1.695,15.036,-0.02517,-0.040874,1.5101,0.17022,0.31396,1.1524,1.1524,115490.0,0.11953,0.036036,0.94077,0.0,27.571,5.7516,100.9,3.6175,0.89357,3,0
0.045244,0.47106,0.19011,2.0085,23.221,0.1485,0.057689,1.1229,1.0367,0.52894,0.057689,0.30601,0.10696,0.057689,1363.3,0.26773,2.1229,0.057689,0.048927,36.132,1.0177,0.080848,0.038372,0.17878,0.52894,0.24131,0.71084,0.30596,4.4588,0.37437,0.048927,60.5,6.033,0.17163,0.080848,1.2219,0.92702,0.81148,0.068569,0.18083,0.10375,0.068569,106.66,70.527,0.38763,1.3893,37.458,0.012421,0.010535,0.8038,0.18852,0.16575,0.85126,1.306,5467.5,0.035387,0.085536,0.96461,0.53415,10.102,5.1753,58.359,6.2543,1.8975,2,0
-0.011885,0.86899,0.17452,1.2566,-32.073,-0.011885,-0.0067247,0.14473,1.0326,0.12577,-0.0067247,-0.0098869,0.0037129,-0.0067247,46342.0,0.0078761,1.1508,-0.0067247,-0.0036481,60.868,,0.031626,-0.0064475,-0.0067247,0.12577,0.0019378,0.17717,1.201,4.1871,0.46162,-0.0036481,139.08,2.6245,0.036394,0.031626,1.8504,2.8984,0.31459,0.017157,0.063218,0.63214,0.017157,160.72,99.853,-0.038663,0.80463,62.855,0.018057,0.0097955,0.98354,0.68017,0.38103,0.86549,2.165,2685.3,0.031616,-0.094502,0.96838,1.5014,5.9966,3.6554,134.68,2.7102,12.686,2,0
-0.10974,0.24871,0.22606,1.9567,33.955,-0.4098,-0.10142,3.0207,0.87515,0.75129,-0.10142,-0.4292,-0.10983,-0.10142,-1441.7,-0.25317,4.0207,-0.10142,-0.1769,98.612,1.2291,-0.080843,-0.19142,-0.4272,0.75129,-0.28663,-1.2341,0.42046,4.8433,0.086862,-0.1769,131.66,2.7724,-0.32505,-0.080843,0.61251,24.747,0.76371,-0.14102,0.8969,-0.19288,-0.14102,159.44,60.824,-0.7085,1.3012,86.3,-0.11929,-0.20808,1.859,0.23629,0.3607,1.3973,1.4205,15757.0,-0.14267,-0.14607,1.1427,0.016537,3.7014,6.0009,150.44,2.4262,1.0663,5,0
0.013849,0.76972,0.61401,3.4809,39.101,-0.16842,0.013849,0.29919,2.0265,0.23029,0.052675,0.055954,0.0068338,0.013849,20287.0,0.017992,1.2992,0.013849,0.0068338,71.993,0.95116,0.052673,0.0068338,-0.022253,0.022118,0.017992,1.3566,4.4338,2.5994,0.43015,0.025993,45.785,7.972,2.5634,0.05341,2.0265,0.88432,0.7525,0.026356,-0.41199,0.48711,0.025992,173.54,101.54,0.034647,1.8659,73.942,0.052673,0.025992,1.1193,0.2475,0.12544,1.6629,5.4338,244.08,0.026356,0.060136,0.99317,2.2677,5.0699,3.5945,44.578,8.1878,14.633,3,0
0.15886,0.39272,0.51247,2.3761,53.941,0.0,0.2003,1.5463,2.0578,0.60728,0.20125,0.53784,0.11474,0.2003,607.1,0.60121,2.5463,0.2003,0.097338,32.951,1.0108,0.19302,0.077202,0.65141,0.60175,0.49571,203.23,4.4517,3.9564,0.002874,0.097799,70.884,5.1492,4.883,0.14013,2.0578,684.19,0.6083,0.068096,1.1588,0.057208,0.093799,80.413,47.462,0.85517,1.8772,35.359,0.15721,0.076397,2.2532,0.37241,0.1942,5.2753,5.2842,4635.6,0.068096,0.2616,0.9061,0.001683,11.077,7.6904,66.057,5.5255,17.875,5,0
0.064169,0.16735,0.52302,4.1924,50.674,0.41517,0.083443,4.8602,1.0302,0.81334,0.083443,0.50933,0.066643,0.083443,344.15,1.0606,5.9756,0.083443,0.031331,23.615,0.98197,0.065868,0.024094,0.52535,0.81334,0.94542,0.25479,1.6701,4.3865,-0.05456,0.031331,23.131,15.78,0.3936,0.065868,2.7064,146.25,0.81686,0.024732,1.9087,0.034405,0.024732,51.276,27.661,0.37241,3.1407,24.328,-0.028177,-0.01058,4.1043,0.16383,0.063372,2.5972,2.6085,12736.0,0.029314,0.078895,0.97069,0.0043255,15.457,13.195,22.453,16.256,8.5046,2,0
0.24916,0.36206,0.17029,3.2202,118.88,0.51191,0.30168,1.6504,1.8216,0.59752,0.30168,3.9332,0.51424,0.30168,406.47,0.89797,2.762,0.30168,0.47717,32.581,1.165,0.28604,0.39411,0.62638,0.59752,0.75293,8.2417,0.22614,6.1812,0.36036,0.47717,80.661,4.5251,0.79005,0.28604,0.66965,0.66776,0.88288,0.45244,1.8411,0.038462,0.45244,61.066,28.484,4.4151,2.4844,59.35,0.2626,0.41537,0.68218,0.076699,0.22099,0.79351,1.1725,258480.0,0.45103,0.417,0.54897,0.47757,11.203,12.814,44.281,8.2429,0.83959,2,0
0.10591,0.38367,0.031444,1.0849,-364.75,0.0,0.12702,1.6064,1.8354,0.61633,0.13706,0.34287,0.079145,0.12702,964.01,0.37863,2.6064,0.12702,0.069207,30.443,1.0945,0.11313,0.057705,0.18745,0.60242,0.3236,11.27,0.052574,4.6347,0.19557,0.074676,77.506,4.7442,4.5811,0.090743,1.8354,,0.61633,0.049439,0.071241,0.097351,0.061635,74.679,44.236,0.69188,0.67167,31.79,0.094886,0.051697,1.0476,0.37048,0.21078,1.0305,1.0305,1355.8,0.049439,0.17185,0.96307,0.0,11.99,8.2512,73.674,4.9542,3.0689,1,0
0.30605,0.50954,0.093368,1.4018,-30.525,0.0,0.43524,0.96256,1.7616,0.49046,0.54713,1.8729,0.2649,0.43524,398.54,0.91585,1.9626,0.43524,0.24706,40.716,3.1233,0.46303,0.17373,0.55364,0.48508,0.66231,4.1385,0.13848,3.9683,0.25931,0.31058,63.586,5.7402,2.618,0.42769,1.7616,0.52815,0.73517,0.24278,0.25828,0.03435,0.26284,55.058,14.342,1.5574,0.55614,53.771,0.43161,0.24501,0.63931,0.23239,0.17421,0.72742,1.0904,867.99,0.24278,0.62401,0.76896,0.49893,8.9645,25.45,48.149,7.5807,2.6128,3,0
-0.037191,0.83795,0.063347,1.0869,-57.358,-0.019437,-0.036941,0.19339,2.7329,0.16205,0.0051784,-0.050675,0.0090309,-0.036941,12393.0,0.029453,1.1934,-0.036941,-0.013517,61.412,1.2551,0.0051721,-0.013609,-0.090111,-0.056628,0.029155,0.1228,0.30502,3.7246,0.28685,-0.012119,97.837,3.7307,3.2455,0.013312,2.7329,3.4392,0.25873,0.004871,0.11117,0.41818,0.0018926,94.998,33.586,-0.080883,0.45613,61.713,-0.056449,-0.020656,0.94555,0.72897,0.26805,0.78029,1.2458,336.03,0.004871,-0.2295,1.0135,0.59661,5.9435,10.868,97.361,3.7489,13.159,3,0
0.00086346,0.43664,0.091772,1.3657,-307.95,0.0,0.0015022,1.2902,0.23503,0.56336,0.01877,0.0059859,0.18902,0.0015022,3587.5,0.10174,2.2902,0.0015022,0.0063915,364.13,1.0781,0.0144,0.0036738,0.0044382,0.009146,0.10028,0.83395,0.13963,4.4324,1.7593,0.064278,411.09,0.88788,0.51031,0.012211,0.23503,0.58302,0.74904,0.051954,0.13684,0.25391,0.061269,478.92,114.79,0.0036826,0.43137,384.09,-0.028523,-0.12136,0.78492,0.25096,1.1263,0.85712,1.1396,2483.8,0.051954,0.0015327,0.99379,0.3296,1.0024,3.1798,389.73,0.93654,0.35759,3,0
0.065771,0.13103,0.70973,6.4164,161.12,0.065771,0.068751,6.6265,1.0279,0.86829,0.068751,0.52468,0.059595,0.068751,498.74,0.73184,7.6316,0.068751,0.042725,2.6426,,0.039046,0.040874,0.068751,0.86829,0.7091,0.24943,4.4571,3.9306,-0.26035,0.042725,30.552,11.947,0.29799,0.039046,1.6395,,0.86829,0.024266,4.2705,0.065083,0.024266,63.78,61.138,5.6456,6.3275,2.7163,0.011901,0.0073959,6.4164,0.13103,0.083703,5.4528,5.4528,6049.5,0.027141,0.075747,0.97286,0.0,138.12,5.9701,29.722,12.28,10.105,2,0
0.034416,0.4172,0.57382,2.532,45.477,0.0,0.034416,1.397,1.2742,0.5828,0.034933,0.091885,0.041196,0.034416,2901.1,0.12582,2.397,0.034416,0.027011,131.37,1.0527,0.0,0.027011,0.14267,0.38323,0.12582,0.0,11.115,3.9027,0.046909,0.054022,148.46,2.4586,2.2073,0.055829,1.2742,,0.5828,0.043816,0.95737,0.76943,0.0,168.95,37.578,0.075045,1.3076,181.77,-0.018074,-0.014185,2.2732,0.37456,0.40674,11.289,11.289,4586.0,0.27726,0.059053,0.7267,0.0,2.7783,9.7132,107.3,3.4018,24.68,3,0
-0.084219,0.57368,-0.060642,0.88721,-167.08,0.2433,-0.1054,0.66348,0.90567,0.38062,-0.1054,-0.19604,-0.0661,-0.1054,-3741.7,-0.09755,1.7431,-0.1054,-0.12449,145.57,0.46174,-0.09741,-0.099476,0.30944,0.38062,-0.060628,-1.042,-0.11595,4.6236,0.66406,-0.12449,209.93,1.7387,-0.1698,-0.09741,0.86637,3.8695,0.41664,-0.11506,0.044764,-0.39317,-0.11506,195.28,49.704,-0.24942,0.2592,131.84,-0.14685,-0.17345,0.83151,0.53766,0.57515,0.72779,0.79665,-2549.1,-0.10415,-0.22127,1.1042,0.094621,2.5074,7.3434,231.8,1.5747,1.6189,3,0
0.094218,0.4458,0.36505,1.8807,-32.264,0.0,0.094218,1.2432,1.2124,0.5542,0.094321,0.22731,0.2407,0.094218,557.58,0.65461,2.2432,0.094218,0.077711,63.926,1.013,0.0,0.077711,0.21384,0.35269,0.65461,0.0,1.656,5.3072,0.34239,0.15589,336.11,1.0859,1.0097,0.047329,1.2124,63.305,0.56316,0.039037,0.49703,0.0752,0.0,172.66,108.74,0.44371,1.3684,172.19,-0.19761,-0.16298,1.7487,0.4145,0.92086,2.514,2.5546,74050.0,0.62874,0.17001,0.38968,0.016167,5.7097,3.3567,124.79,2.925,5.4999,4,0
0.032958,0.88972,0.080262,1.0902,-10.974,0.0,0.032958,0.12395,2.1576,0.11028,0.051762,0.037043,0.040923,0.032958,3677.9,0.09924,1.1239,0.032958,0.015275,21.991,1.5499,0.0,0.015275,0.044134,0.09341,0.09924,0.0,2.6737,4.25,0.39486,0.034611,181.55,2.0104,2.0104,0.000834,2.1576,,0.11028,0.000386,0.045937,0.53593,0.0,157.18,135.19,0.25354,0.9441,26.526,-0.055338,-0.025648,1.0902,0.88972,0.49741,3.6737,3.6737,1427.2,0.17097,0.29886,0.8535,0.0,16.598,2.7,150.51,2.425,71.875,1,0
0.064103,0.31656,0.36639,2.4762,26.967,0.089589,0.087324,2.0645,1.2051,0.65354,0.087324,0.35182,0.11668,0.087324,700.09,0.52136,3.159,0.087324,0.061733,73.13,0.93336,0.22637,0.045317,0.11736,0.65354,0.44801,1.9285,0.95065,4.0889,0.08071,0.061733,77.178,4.7294,0.7151,0.22637,1.4236,4.8451,0.7219,0.16003,0.81891,0.034225,0.16003,106.14,33.008,0.22618,1.3343,88.126,0.14865,0.10509,1.9415,0.2482,0.21145,1.6957,1.8731,4496.4,0.17016,0.098086,0.82984,0.10459,4.9911,11.058,64.045,5.6991,3.6702,3,0
0.11795,0.64518,0.024987,1.0387,-42.212,0.0,0.14711,0.54995,2.2488,0.35482,0.15393,0.22801,0.07071,0.14711,1481.0,0.24646,1.55,0.14711,0.065417,43.395,1.6162,0.15636,0.05245,0.17515,0.33944,0.20126,22.911,0.075756,3.512,0.28102,0.068009,112.6,3.2416,3.2416,0.15733,2.2488,,0.35482,0.069965,0.022798,0.12781,0.069531,106.39,62.994,0.44116,0.62434,46.66,0.14446,0.064239,1.0387,0.64518,0.30849,1.0758,1.0758,81.225,0.069965,0.33242,0.93454,0.0,8.4111,5.7942,104.72,3.4855,6.8179,1,0
0.006548,0.63082,-0.26359,0.46817,-170.14,0.005027,0.009514,0.58523,0.75419,0.36918,0.046025,0.019196,0.021128,0.009514,14450.0,0.02526,1.5852,0.009514,0.012615,8.0292,1.1478,-0.006499,0.008682,-0.091831,0.17082,0.020558,-0.17799,-0.34324,5.8644,0.83642,0.012615,294.46,1.2447,0.97795,0.13982,0.75419,1.5937,0.50437,0.18539,0.014421,-269.99,-0.008617,108.84,100.81,0.39466,0.4347,9.8158,-0.012919,-0.01713,0.36784,0.49563,0.80341,0.48073,0.65676,0.46817,0.18539,0.0,0.80416,0.36619,45.459,3.6206,239.87,1.5217,0.98207,5,0
-0.10717,0.20656,0.30444,2.5564,23.697,-0.1986,-0.12197,3.3798,0.9161,0.69813,-0.12197,-0.62354,-0.057635,-0.12197,-1056.5,-0.34548,4.8412,-0.12197,-0.098503,62.466,0.79576,-0.12074,-0.086554,-0.20145,0.69813,-0.27386,-0.89335,0.60892,4.5623,0.16199,-0.098503,52.823,6.9099,-0.58454,-0.12074,1.2655,26.291,0.70909,-0.097517,0.06587,-0.09682,-0.097517,143.61,81.139,-0.50575,1.473,57.226,-0.17135,-0.13838,2.4208,0.1956,0.14472,1.3964,1.4183,11111.0,-0.091581,-0.15351,1.0916,0.015698,5.8431,4.4985,57.661,6.3301,2.4766,3,0
-0.18891,0.96189,0.13624,1.4678,-24.157,0.0,-0.18891,0.039625,1.1467,0.038114,-0.18355,-0.64864,-0.076826,-0.18891,-3985.2,-0.091589,1.0396,-0.18891,-0.16474,55.931,0.88512,0.0,-0.16474,-0.40742,-0.003104,-0.091589,0.0,0.23797,4.8031,0.82362,-0.35022,111.24,3.2813,0.99352,0.025956,1.1467,0.39253,0.6795,0.022635,0.12125,0.31805,0.0,124.83,68.896,-1.0751,0.86446,67.114,-0.10081,-0.087911,0.44442,0.29124,0.30475,0.066573,1.1869,8658.6,0.16663,-4.9563,0.84059,16.828,6.5259,5.2979,92.701,3.9374,2.0029,3,0
0.10571,0.36513,0.25568,1.7003,56.837,0.37718,0.12055,1.6201,1.1224,0.59155,0.12055,0.33016,0.13362,0.12055,795.1,0.45906,2.7388,0.12055,0.096101,25.201,1.0766,0.12792,0.084273,0.39903,0.59155,0.41843,1.1446,0.67428,6.1108,0.015393,0.096101,119.25,3.0608,0.35035,0.12792,1.292,,0.59155,0.10198,0.94729,0.0686,0.10198,79.997,54.797,1.2206,1.4631,28.286,0.080854,0.064457,1.7003,0.36513,0.32672,1.56,1.56,330000.0,0.10908,0.1787,0.89092,0.0,14.484,6.661,106.24,3.4355,3.3081,1,0
0.029284,0.7806,-0.41936,0.11608,-361.76,0.0,0.034867,0.28107,0.48684,0.2194,0.065743,0.073492,0.1238,0.034867,4727.4,0.077209,1.2811,0.034867,0.071619,0.0,1.2739,0.050792,0.060151,0.026401,0.19746,0.070056,1.645,-0.4438,4.4369,1.6025,0.13402,390.95,0.93362,0.56744,0.043899,0.48684,0.18507,0.51699,0.090172,0.0014113,0.3415,0.10433,40.789,40.789,,0.11608,0.0,0.02539,0.052153,0.070554,0.47443,1.0711,0.23219,0.54712,-11467.0,0.090172,0.13347,0.9315,1.3563,,8.9485,355.7,1.0262,0.51522,4,0
0.13837,0.78457,0.19236,1.2466,6.4877,0.38596,0.17965,0.22278,1.0253,0.17478,0.17965,0.2303,0.032274,0.17965,1497.1,0.24381,1.2746,0.17965,0.030312,5.3408,1.1218,0.18142,0.023347,0.48678,0.17478,0.19119,0.31384,6.9812,4.1256,0.073523,0.030312,49.256,7.4102,0.23123,0.18142,5.9729,197.41,0.17927,0.030609,0.44929,0.13362,0.030609,38.303,32.962,1.5956,1.1354,5.476,0.16979,0.028647,1.2395,0.78008,0.13495,6.3432,6.506,2569.0,0.024683,0.79168,0.97532,0.02567,68.341,11.073,48.04,7.5978,215.1,3,0
0.10199,0.45862,0.36111,2.3637,40.869,-0.012786,0.10199,1.1804,2.6742,0.54138,0.13195,0.38516,0.054844,0.10199,1141.4,0.31979,2.1804,0.10199,0.03814,15.069,,0.0,0.03814,0.10199,0.38609,0.31979,0.0,0.96533,3.766,0.11591,0.090023,42.899,8.5084,4.9127,0.02341,2.6742,6.6837,0.61851,0.008754,0.56138,0.34223,0.0,65.142,50.072,0.92382,1.9468,17.886,-0.04467,-0.016704,1.3648,0.26481,0.11753,1.4472,1.6534,2106.8,0.15747,0.1884,0.85456,0.14247,24.222,7.2894,36.143,10.099,7.1487,1,0
-0.071188,0.62399,0.24142,1.387,18.07,0.0,-0.076537,0.6026,3.3727,0.37601,-0.076536,-0.12268,-0.017869,-0.076537,-3779.2,-0.096582,1.6026,-0.076537,-0.022693,7.2495,0.97178,-0.07756,-0.021107,-0.10389,0.15653,-0.08801,-158130.0,1.7919,3.6104,0.18017,-0.022693,66.726,5.4701,5.469,-0.039818,3.3727,,0.37601,-0.011806,0.032523,-0.33937,-0.022996,91.445,84.195,-1.0627,1.2796,7.1649,-0.093831,-0.027821,1.3867,0.62385,0.18281,2.7909,2.7909,984.44,-0.011806,-0.18932,1.0226,0.0,50.348,4.3352,67.514,5.4063,25.034,5,0
0.34321,0.21768,0.039719,1.2476,-10.341,0.79061,0.34321,2.9239,1.1186,0.63645,0.34321,2.1393,0.15332,0.34321,180.31,2.0243,4.594,0.34321,0.11942,13.388,1.2054,0.35116,0.11942,0.79061,0.63645,2.0243,1.3668,0.049659,4.0195,0.063061,0.11942,22.793,16.014,1.6132,0.35116,2.9223,1.6552,0.69369,0.12219,0.26026,0.015954,0.12219,20.117,6.7298,3.256,0.59054,14.976,0.25373,0.088289,0.9195,0.16043,0.062446,0.79572,0.86728,415.39,0.10604,0.53926,0.89396,0.089938,27.264,54.236,20.376,17.913,3.5931,1,0
0.11372,1.0139,-0.33038,0.52786,-91.548,0.11372,0.097476,-0.063834,0.98434,-0.064724,0.097476,0.1393,0.069407,0.097476,2229.1,0.16375,0.98625,0.097476,0.040749,40.701,1.0279,0.16164,0.047541,0.097476,-0.064724,0.17977,,-0.52394,4.4297,0.4227,0.040749,105.1,3.4728,0.15942,0.16164,2.7104,0.32671,0.24945,0.067573,0.0089253,0.14481,0.067573,55.409,14.709,0.42634,0.14668,40.063,0.093089,0.038915,0.3643,0.69977,0.28795,-0.10264,0.39559,-8887.0,-0.015914,-1.757,1.0159,-4.8541,8.9679,24.815,106.77,3.4184,3.7935,2,1
0.082945,0.54617,0.44754,1.8194,-176.62,0.089297,0.10098,0.83094,0.77852,0.45383,0.17272,0.18489,0.13225,0.10098,1936.2,0.18852,1.8309,0.10098,0.12971,380.29,1.0666,0.044186,0.10654,0.21985,0.42823,0.15549,0.61593,71.167,3.2907,0.68914,0.13641,267.74,1.3633,1.3633,0.033943,0.77852,,0.45383,0.0436,0.019022,0.39436,0.056755,461.02,80.724,0.10226,0.33427,397.63,0.042206,0.054212,1.8194,0.54617,0.73352,72.167,72.167,874.14,0.0436,0.18277,0.88992,0.0,0.95979,4.5216,256.06,1.4254,123.8,3,0
0.28147,0.42758,0.58104,2.548,-143.74,0.0,0.28147,1.3387,1.6556,0.57242,0.28147,0.74991,0.74829,0.28147,125.97,2.8974,2.3387,0.28147,0.17001,41.757,1.1396,0.0,0.17001,0.41161,0.55453,2.8974,,13.32,3.7474,0.082858,0.38482,,0.0,0.0,0.004009,1.6556,,0.57242,0.002421,0.79861,0.014887,0.0,144.76,103.01,1.4861,2.0434,,-0.95741,-0.57828,2.2367,0.37534,,13.123,13.123,3247.6,1.0,0.49173,0.025881,0.0,8.741,3.5435,82.749,4.4109,37.955,1,0
0.62012,0.36537,-0.0018624,0.99373,-68.784,0.0,0.62012,1.737,9.5513,0.63463,0.63753,2.0866,0.074238,0.62012,188.08,1.9407,2.737,0.62012,0.064925,3.8073,1.0997,0.63655,0.064925,1.4482,0.62012,1.9407,36.552,-0.002643,2.8265,0.037374,0.065805,12.168,29.996,24.399,0.63654,9.5513,2.8706,0.70281,0.066644,0.028263,0.016787,0.066646,10.965,7.1578,6.2242,0.6585,4.0792,0.54761,0.057333,0.80831,0.29719,0.033338,0.90061,0.99736,-1.249,0.066644,0.97714,0.93518,0.10743,95.868,50.994,11.357,32.138,13.554,2,0
